pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23692405|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/07/02 13:22:42|015421007000600000|U|||MET||SUM|SI|REVMIB||REVMIB|1|291021|0|
23692405|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/07/02 13:22:42|015421007000600000|U|||MET||SUM|NO|219404A||219404A|6|0|2400|
23692405|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/07/02 13:22:42|015421007000600000|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23692405|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/07/02 13:22:42|015421007000600000|U|||MET||SUM|NO|249857||249857|1|0|672360|
23692405|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/07/02 13:22:42|015421007000600000|U|||MET||CON|NO||C08U||1|0|81250.72|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|SI|REVMD||REVMD|1|156556|0|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|SI|CALPRO01||CALPRO01|1|108131|119300|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|SI|317768P||317768P|1|355833|317453|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|NO|219404A||219404A|3|0|1200|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23674879|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 13:29:58|159106680000000101|R|||MET||CON|NO||C09R||1|0|92857.96|
23611410|SUR-ENE|MET|129|Caldas|CW352017||AMRTR|2026/07/02 12:26:09|161116089300000003|R|||MET||CON|NO||D04R||1|0|54114.21|
23606413|SUR-ENE|MET|129|Caldas|CW352017||AMRTR|2026/07/02 12:20:44|161096613000000000|R|||MET||CON|NO||D04R||1|0|54114.21|
23648898|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 13:35:35|705024006000450101|U|||MET||CON|NO||D04U||1|0|40585.66|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||SUM|SI|REVMD||REVMD|1|156556|0|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||SUM|NO|219404A||219404A|3|0|1200|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||SUM|NO|249857||249857|1|0|672360|
23648025|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:30:20|161020600000000100|R|||MET||CON|NO||C08R||1|0|81250.72|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||SUM|SI|REVMD||REVMD|1|156556|0|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||SUM|NO|219404A||219404A|3|0|1200|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||SUM|NO|249857||249857|1|0|672360|
23637881|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/07/02 09:12:27|161023900000000000|R|||MET||CON|NO||C08R||1|0|81250.72|
23617319|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 08:44:15|159149132000000202|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23617319|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 08:44:15|159149132000000202|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23617319|SUR-ENE|MET|380|La Estrella|CW352017||ALEGA|2026/07/02 08:44:15|159149132000000202|R|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|SI|REVMD||REVMD|1|156556|0|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|108131|119300|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|SI|317768P||317768P|1|355833|317453|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|NO|219404A||219404A|4|0|1600|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23600316|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/07/02 15:56:59|022217005200510115|U|||MET||CON|NO||C09U||1|0|92857.96|
23686299|SUR-ENE|MET|05|Medellín|CW352017||ALECA|2026/07/02 10:47:04|054692003200140000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23686299|SUR-ENE|MET|05|Medellín|CW352017||ALECA|2026/07/02 10:47:04|054692003200140000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23686299|SUR-ENE|MET|05|Medellín|CW352017||ALECA|2026/07/02 10:47:04|054692003200140000|U|||MET||CON|SI||C05U|C05U|1|156556|68727.23|
23750675|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:04:30|022014207000330103|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750675|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:04:30|022014207000330103|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750681|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:05:07|022014207000330104|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750681|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:05:07|022014207000330104|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750678|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:05:43|022014207000330105|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750678|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:05:43|022014207000330105|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750692|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:06:28|022014207000330106|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750692|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:06:28|022014207000330106|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750693|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:07:03|022014207000330108|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750693|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:07:03|022014207000330108|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750694|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:07:35|022014207000330109|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750694|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:07:35|022014207000330109|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750689|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:08:10|022014207000330110|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750689|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:08:10|022014207000330110|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750691|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:08:47|022014207000330111|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750691|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:08:47|022014207000330111|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750697|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:09:19|022014207000330112|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750697|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:09:19|022014207000330112|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750690|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:10:06|022014207000330201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750690|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:10:06|022014207000330201|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750711|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:10:40|022014207000330202|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750711|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:10:40|022014207000330202|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750708|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:11:43|022014207000330203|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750708|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:11:43|022014207000330203|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750710|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:12:21|022014207000330204|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750710|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:12:21|022014207000330204|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750709|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:12:52|022014207000330205|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750709|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:12:52|022014207000330205|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750713|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:17:28|022014207000330206|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750713|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:17:28|022014207000330206|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750714|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:18:12|022014207000330207|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750714|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:18:12|022014207000330207|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750712|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:18:53|022014207000330208|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750712|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:18:53|022014207000330208|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750707|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:19:40|022014207000330209|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750707|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:19:40|022014207000330209|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750725|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:21:05|022014207000330302|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750725|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:21:05|022014207000330302|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750773|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:27:14|022014207000330402|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750773|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:27:14|022014207000330402|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750679|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:03:06|022014207000330101|U|||MET||SUM|NO|219404A||219404A|23|0|9200|
23750679|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:03:06|022014207000330101|U|||MET||SUM|NO|215887A||215887A|20|0|20680|
23750679|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:03:06|022014207000330101|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750680|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:03:53|022014207000330102|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750680|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:03:53|022014207000330102|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750732|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:20:29|022014207000330301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750732|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:20:29|022014207000330301|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750731|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:21:43|022014207000330303|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750731|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:21:43|022014207000330303|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750727|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:22:18|022014207000330304|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750727|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:22:18|022014207000330304|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750746|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:23:32|022014207000330305|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750746|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:23:32|022014207000330305|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750743|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:24:45|022014207000330306|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750743|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:24:45|022014207000330306|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750745|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:25:16|022014207000330307|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750745|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:25:16|022014207000330307|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750744|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:25:59|022014207000330308|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750744|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:25:59|022014207000330308|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23784837|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 08:02:53|054925003000490000|U|||MET||CON|NO||D01U||1|0|46366.32|
23768554|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 07:00:39|054229003000230000|U||N|MET||SUM|NO|215887A||215887A|1|0|1034|
23768554|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 07:00:39|054229003000230000|U||N|MET||SUM|NO|219404A||219404A|1|0|400|
23768554|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 07:00:39|054229003000230000|U||N|MET||CON|SI||C01U|C01U|1|156556|70763.95|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|NO|200098||200098|1|0|172852.32|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|SI|200316||200316|1|0|2196.32|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|NO|200367||200367|1.5|0|9130.5|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|NO|200384||200384|2|0|95544.24|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|NO|200492||200492|31|0|134633|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|SI|211686||211686|1|0|153510|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||SUM|NO|219404||219404|1|0|400|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||CON|NO||A03U||1|0|35222.12|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||CON|NO||A11U||1|0|88278.51|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||CON|NO||A15U||1|0|88454.6|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||CON|NO||A22U||1|0|74300.03|
23779933|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:53:15|054918309350039801|U|ENESUB||MET||CON|NO||A35U||1|0|28685.88|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|200098||200098|1|0|172852.32|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|SI|200316||200316|1|0|2196.32|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|200367||200367|1|0|6087|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|200384||200384|2|0|95544.24|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|200492||200492|24|0|104232|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|211438||211438|1|0|1929.07|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|SI|211686||211686|1|0|153510|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||SUM|NO|219404||219404|1|0|400|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||CON|NO||A03U||1|0|35222.12|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||CON|NO||A11U||1|0|88278.51|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||CON|NO||A15U||1|0|88454.6|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||CON|NO||A22U||1|0|74300.03|
23762964|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:50:23|084020178610090214|U|ENESUB||MET||CON|NO||A35U||1|0|28685.88|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||SUM|NO|200098||200098|1|0|172852.32|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||SUM|SI|200316||200316|1|0|2196.32|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||SUM|NO|200492||200492|24|0|104232|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||SUM|NO|219404||219404|1|0|400|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||CON|NO||A03U||1|0|35222.12|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||CON|NO||A15U||1|0|88454.6|
23762973|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:47:20|084020178610092214|U|ENESUB||MET||CON|NO||A22U||1|0|74300.03|
23488132|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/07/02 10:27:56|054919223000840000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23488132|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/07/02 10:27:56|054919223000840000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23488132|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/07/02 10:27:56|054919223000840000|U|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23750770|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:28:28|022014207000330404|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750770|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:28:28|022014207000330404|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23777673|SUR-ENE|MET|266|Envigado|CW352017||AMRTR|2026/07/02 12:45:08|125004772000000000|R|||MET||CON|NO||D04R||1|0|54114.21|
23768030|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:36:19|044823108000710280|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23768030|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:36:19|044823108000710280|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23679305|SUR-ENE|MET|266|Envigado|CW352017||ACVIS|2026/07/02 12:25:45|125003181000000014|R|||MET||CON|NO||C07R||1|0|65000.57|
23750798|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:30:09|022014207000330407|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750798|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:30:09|022014207000330407|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750802|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:46:22|022014207000330501|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750802|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:46:22|022014207000330501|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23777152|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 12:39:05|055112203000120000|U|||MET||CON|NO||D02U||1|0|67791.43|
23766940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:17:15|040523009000560301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23766940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:17:15|040523009000560301|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23766940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:17:15|040523009000560301|U|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23774525|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 09:46:37|055127106800081309|U|||MET||CON|NO||D03U||1|0|84739.29|
23774548|SUR-ENE|MET|380|La Estrella|CW352017||AMRTR|2026/07/02 13:52:38|159145349000000000|U|||MET||CON|NO||D04U||1|0|40585.66|
23750775|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:26:38|022014207000330401|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750775|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:26:38|022014207000330401|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750771|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:32:19|022014207000330608|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750771|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:32:19|022014207000330608|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23782534|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:43:40|040519003000290303|U|||MET||SUM|NO|219404A||219404A|2|0|800|
23782534|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:43:40|040519003000290303|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23782534|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:43:40|040519003000290303|U|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23778851|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 14:31:32|040314008000040000|U|||MET||CON|NO||D01U||1|0|46366.32|
23778348|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 07:34:04|041225006110550000|U|||MET||CON|NO||D01U||1|0|46366.32|
23750792|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:21:42|022014207000330603|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750792|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:21:42|022014207000330603|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750800|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:38:17|022014207000330409|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750800|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:38:17|022014207000330409|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
